profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,-4.0,baseline,19,1,19,2499,57.0654830080457,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,19,1,19,1799,69.24713801709004,1,18,0,5,5.464396235765889e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,55.95725300372578,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,72.41636898834258,1,18,0,5,3.882766395690851e-05,baseline_fail
C,1,-4.0,baseline,32,1,32,2499,56.73422297695652,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,32,1,32,1799,70.07445799536072,1,18,0,5,4.807746518054046e-05,baseline_fail
C,1,-4.0,baseline,30,1,30,2499,55.20707299001515,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,30,1,30,1799,71.47674798034132,1,18,0,5,3.552727139322087e-05,baseline_fail
C,1,-4.0,baseline,23,1,23,2499,54.9866929941345,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,23,1,23,1799,71.07817800715566,1,18,0,5,5.835561751155183e-05,baseline_fail
C,1,-4.0,baseline,27,1,27,2499,58.9255639933981,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,27,1,27,1799,71.31355901947245,1,18,0,5,3.7118752516107634e-05,baseline_fail
C,1,-4.0,baseline,24,1,24,2499,56.14793300628662,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,24,1,24,1799,71.9547490007244,1,18,0,5,3.3726384572219104e-05,baseline_fail
C,1,-4.0,baseline,26,1,26,2499,54.739521990995854,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,26,1,26,1799,69.44303802447394,1,18,0,5,2.7975811462965794e-05,baseline_fail
C,1,-4.0,baseline,28,1,28,2499,55.77252199873328,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,28,1,28,1799,73.86376001522876,1,18,0,5,4.3082232878077775e-05,baseline_fail
C,1,-4.0,baseline,31,1,31,2499,54.98024198459461,0,24,0,-1,,baseline_fail
